X,Y,Z,RES
0.9414,0.0785,9.7282,9.773958842250154
0.5492,0.2354,9.4928,9.511586914915934
0.5492,0.0785,9.4144,9.430732222367466
0.7845,0.1569,10.042,10.07381863346765
0.7845,0.3923,9.3359,9.377012762601959
0.7061,0.0785,9.5713,9.597631121792503
0.6276,0.4707,9.2575,9.29068062630505
0.5492,0.0,9.2575,9.27377630148582
0.9414,0.0,9.3359,9.383243723254768
0.7845,0.1569,9.5713,9.604678107568208
1.0983,0.0,9.4144,9.478248269063226
0.7845,0.2354,9.4144,9.449961945426026
0.7845,0.0785,9.7282,9.760096195222667
0.6276,0.1569,9.179,9.201768328424706
0.7845,0.1569,9.5713,9.604678107568208
0.6276,0.2354,9.179,9.203441525864116
0.7061,0.2354,9.3359,9.36552289944347
0.7845,0.1569,9.5713,9.604678107568208
0.7061,0.3138,9.0221,9.055127611469647
0.863,0.2354,9.4144,9.456802288300207
0.7845,0.1569,9.4928,9.526453154243715
0.7845,0.1569,9.6497,9.682807854646295
0.4707,0.1569,9.4144,9.427465378350641
0.6276,0.863,9.4928,9.552586173387812
0.9414,0.3138,9.4928,9.544524935270482
0.7845,0.0785,9.3359,9.369131833313054
0.7845,0.0785,9.179,9.21279781065448
0.6276,0.1569,9.2575,9.280075733527179
1.2553,0.1569,9.3359,9.421222028484417
0.863,0.1569,9.4144,9.455173925951865
0.863,0.0785,9.9636,10.001212736963453
0.6276,0.2354,9.4928,9.516435612139663
0.7061,0.2354,9.5713,9.600196563612643
1.1768,0.3923,9.4928,9.573505594608488
0.863,0.2354,9.4928,9.534853643344507
0.6276,0.6276,9.6497,9.690432065186773
0.7061,0.1569,9.6497,9.676771409411302
0.7845,0.2354,9.5713,9.606281127470714
0.7061,0.2354,9.1006,9.130986295576179
0.7845,0.2354,9.4928,9.528069334865275
0.6276,0.7845,9.1006,9.15588566824641
0.7845,0.0785,9.1006,9.134687890672565
1.1768,0.0785,9.6497,9.721508657610709
0.5492,0.2354,9.4928,9.511586914915934
0.863,0.0785,9.5713,9.610448217435023
0.9414,0.2354,10.042,10.088776492717043
0.7061,0.1569,9.4144,9.442146057967967
0.7845,0.1569,9.7282,9.761041599132747
0.6276,0.7845,9.5713,9.623882049360331
0.863,0.1569,9.4928,9.533238612874431
0.7061,0.3923,9.4928,9.527104929620542
0.7845,0.4707,9.6497,9.69297213603753
1.0199,0.1569,9.5713,9.626764633561995
0.6276,0.1569,9.1006,9.123563981800094
0.863,0.0785,9.4928,9.532270615650818
0.7061,0.4707,9.3359,9.374388753940174
0.5492,0.3138,9.8066,9.826977899639338
0.7845,0.2354,9.4928,9.528069334865275
1.0983,0.1569,8.4729,8.54522761019272
0.7061,0.3138,9.3359,9.3678213294234
0.3138,0.0785,8.9437,8.949547607560955
0.7845,0.2354,8.9437,8.981125937208542
0.7061,0.4707,9.5713,9.608845892717815
0.9414,-0.3138,9.9636,10.012893156325998
0.9414,0.3138,9.8066,9.856678343133654
1.0983,0.1569,8.1591,8.234184435024517
0.7845,0.0785,9.5713,9.60371731102077
0.7845,0.0,10.042,10.072596698468573
0.6276,0.0,9.5713,9.591854119512035
0.5492,0.2354,9.179,9.198427843930723
0.5492,0.0,9.7282,9.743690054594305
0.7845,0.3138,9.4144,9.452239843021337
0.6276,0.1569,9.5713,9.59313728975042
0.7061,0.2354,9.6497,9.67836248856179
0.9414,0.2354,9.5713,9.620365419774865
0.6276,0.3138,9.179,9.205780423190637
0.7845,0.0785,9.6497,9.681854811450128
1.0199,0.1569,9.5713,9.626764633561995
0.863,0.863,9.179,9.259782880823934
0.6276,0.2354,9.7282,9.751265054340385
0.5492,0.863,9.2575,9.313844313171657
0.7845,0.3138,9.4144,9.452239843021337
0.5492,0.3138,9.6497,9.670408531701232
0.3138,0.3138,10.1205,10.130225127310844
0.7845,0.2354,9.8851,9.91897451453526
0.863,0.2354,8.9437,8.988323083312038
0.7845,0.2354,9.2575,9.293662338389533
0.3923,0.0785,9.7282,9.736423202593445
0.6276,0.5492,9.2575,9.294988362015307
0.7845,0.0785,9.4928,9.525484467469358
1.2553,0.1569,9.2575,9.343537978196482
0.6276,0.1569,9.5713,9.59313728975042
0.7845,0.2354,9.5713,9.606281127470714
0.7845,0.1569,9.2575,9.292005386890388
0.9414,0.3138,9.5713,9.622602978924155
0.7845,0.2354,9.0221,9.059202052057346
0.7061,0.2354,9.4144,9.443776666673138
1.0199,0.0,10.042,10.093659396373548
0.5492,0.6276,9.4144,9.451266040060453
0.7845,0.1569,9.7282,9.761041599132747
0.7061,-0.1569,9.3359,9.363878663780303
0.7061,0.1569,10.5912,10.615870772574429
0.5492,0.2354,9.5713,9.58993313271787
0.6276,0.5492,9.4928,9.529362740498444
1.0199,0.1569,9.4144,9.47078354625424
1.2553,0.0785,9.4144,9.49804546735801
0.863,0.2354,9.4144,9.456802288300207
0.7845,0.2354,9.4928,9.528069334865275
0.7061,0.863,9.2575,9.324411641492453
0.7061,0.3923,9.2575,9.292673606126495
0.7061,0.0,9.2575,9.284389234623891
0.7061,0.3138,9.2575,9.289690732204168
0.9414,0.0,9.4144,9.461350924683009
0.9414,0.0,9.5713,9.617484996089155
0.863,0.1569,9.1006,9.142773483467694
1.3337,0.2354,9.2575,9.356039498634024
0.7845,0.0785,9.6497,9.681854811450128
0.7061,0.1569,10.042,10.068016627916345
1.1768,0.1569,9.2575,9.333315707721454
0.7845,0.2354,9.6497,9.684397942050914
0.7061,0.0785,9.4928,9.519348260253956
0.7845,0.3923,8.7083,8.752361305956239
0.863,0.0,9.5713,9.610127610495088
0.6276,0.4707,10.1205,10.150860086711864
0.7061,0.1569,9.1006,9.129299818715563
0.9414,0.1569,9.6497,9.696780994742532
0.863,0.0,9.4928,9.531947379208512
0.4707,0.2354,9.4144,9.429098525840104
0.7061,0.5492,8.9437,8.988323956111062
0.7845,0.3138,9.5713,9.608521966462897
0.5492,0.0,9.5713,9.587043565667155
0.7845,0.9414,9.7282,9.805077738090606
0.863,0.0,9.5713,9.610127610495088
0.4707,0.3138,9.4928,9.509641463798728
0.7845,0.2354,9.5713,9.606281127470714
0.7845,0.0,9.2575,9.29068062630505
0.9414,0.1569,9.4928,9.540655292483846
1.0199,0.3138,9.4144,9.47468172605286
0.5492,0.0,9.7282,9.743690054594305
0.863,0.2354,9.4928,9.534853643344507
0.9414,0.0,9.4144,9.461350924683009
0.863,0.1569,9.6497,9.689483820101048
0.7061,0.0785,10.1989,10.223614853367668
0.5492,0.2354,9.1006,9.120194853181593
0.7061,0.4707,9.4144,9.45256912484643
0.5492,0.5492,9.2575,9.29002408662109
0.7061,0.0785,9.179,9.20645319653557
0.7061,0.0,9.2575,9.284389234623891
1.1768,0.1569,9.179,9.255458759564542
0.7061,0.2354,9.5713,9.600196563612643
0.6276,0.0785,9.4928,9.513847583916826
0.7845,0.3138,9.0221,9.061578179323954
0.6276,0.3138,9.2575,9.284053987886972
0.863,0.5492,8.9437,9.002008627523082
0.6276,0.2354,9.3359,9.359931822935465
0.7061,0.2354,9.4928,9.521934793412525
0.7061,0.2354,9.4928,9.521934793412525
0.9414,0.2354,9.6497,9.698368791193701
0.5492,0.1569,10.2774,10.293259396809157
0.5492,0.3138,9.5713,9.592177790783488
0.6276,0.0785,9.179,9.200765457830126
1.0199,0.4707,9.6497,9.714857929481006
0.5492,0.3138,9.5713,9.592177790783488
0.6276,0.1569,9.4928,9.514817455421834
0.863,0.1569,9.0221,9.064638714256626
0.7845,0.0,9.6497,9.68153656916091
0.863,0.3138,10.042,10.08389822638051
0.863,0.3923,9.4144,9.462008013630088
0.5492,0.0,9.4928,9.508673539458593
0.7845,0.3138,9.4928,9.53032856359108
0.5492,0.4707,9.4928,9.520316747356677
0.4707,0.3138,10.3558,10.371240165476838
0.7845,0.1569,9.6497,9.682807854646295
1.0983,0.0,9.4144,9.478248269063226
0.7061,0.2354,9.4928,9.521934793412525
0.863,0.2354,9.1006,9.144457475432866
0.4707,0.0,9.4928,9.504462653406557
0.7061,0.1569,9.2575,9.2857148927802
0.3923,0.2354,9.7282,9.738952083771641
0.7061,0.0785,9.4144,9.44116872108533
0.6276,0.1569,9.4144,9.436600379903773
0.863,0.0,9.4144,9.453872030020293
0.7845,0.3138,9.3359,9.374056725879145
0.863,0.5492,9.0221,9.079905178469652
0.6276,0.4707,9.3359,9.368802968362608
0.7061,0.0,9.4928,9.519024585008697
0.6276,0.0,9.3359,9.356971228447804
0.863,0.2354,9.4144,9.456802288300207
0.7845,0.3923,9.2575,9.298959392856815
0.7061,0.2354,9.7282,9.756631878368681
0.6276,0.4707,9.4928,9.525161000739043
0.7845,0.2354,9.3359,9.371759825134232
1.0199,0.0785,9.4144,9.469809164919852
0.863,0.2354,9.2575,9.30061763594225
0.7845,0.0785,9.179,9.21279781065448
0.7061,0.2354,9.5713,9.600196563612643
0.5492,0.0785,9.3359,9.352369309431701
0.7061,0.2354,9.4144,9.443776666673138
0.5492,0.2354,10.042,10.059761319236157
0.6276,0.1569,9.2575,9.280075733527179
0.6276,0.5492,9.4144,9.451266040060453
0.863,0.2354,9.2575,9.30061763594225
0.863,0.2354,9.2575,9.30061763594225
1.0983,0.0,9.4144,9.478248269063226
0.863,0.0785,9.4144,9.454197935837815
1.0983,0.0,9.5713,9.634108499492832
0.7061,0.0,9.4144,9.440842365488368
1.0199,0.2354,9.6497,9.706303068625045
0.863,0.1569,9.1006,9.142773483467694
0.863,0.2354,9.8851,9.92549163366732
0.5492,0.4707,10.042,10.06801584871617
0.7845,0.0,9.6497,9.68153656916091
0.7845,0.0,9.6497,9.68153656916091
0.7061,0.1569,9.2575,9.2857148927802
1.0199,0.0,9.4144,9.469483796385102
0.5492,0.2354,10.042,10.059761319236157
0.863,0.2354,9.2575,9.30061763594225
0.4707,0.3138,9.8851,9.901274207898698
1.1768,0.2354,9.6497,9.724041417538285
0.7845,0.3138,9.5713,9.608521966462897
0.5492,0.3923,9.7282,9.75158423898394
0.6276,0.1569,9.0221,9.045263278644796
0.5492,0.3138,9.9636,9.983657448049787
1.3337,0.0785,9.179,9.275718782929978
0.863,0.0785,9.4928,9.532270615650818
0.863,0.0,9.4144,9.453872030020293
1.0199,0.0785,9.0221,9.079903450477875
0.7845,0.2354,9.179,9.215470384630402
0.4707,0.0785,10.3558,10.36678901010337
0.7061,0.3138,9.3359,9.3678213294234
0.6276,0.1569,10.1205,10.14115474785786
0.7845,0.2354,9.7282,9.762618944217786
0.7845,0.0,9.3359,9.368802968362608
0.7061,0.1569,9.7282,9.755053565204037
0.7061,0.3923,9.4144,9.448989568202519
0.3138,0.0,9.179,9.18436233170273
0.7061,0.0,9.2575,9.284389234623891
0.7061,0.2354,9.6497,9.67836248856179
0.5492,0.3138,9.2575,9.279083862645061
0.7061,0.4707,9.4144,9.45256912484643
0.7061,0.0785,10.1989,10.223614853367668
0.7061,0.4707,9.5713,9.608845892717815
0.6276,0.0785,9.4928,9.513847583916826
0.4707,0.0,9.5713,9.58286711689148
0.6276,0.4707,9.4144,9.447029565424257
0.9414,0.0785,9.4144,9.461676572891298
0.7845,0.1569,9.2575,9.292005386890388
0.7845,0.2354,9.4928,9.528069334865275
0.5492,0.0785,9.4928,9.50899756704144
0.7845,0.2354,9.5713,9.606281127470714
0.6276,0.5492,9.3359,9.373074800192304
0.7061,0.4707,9.179,9.218143885837321
0.6276,0.3138,9.3359,9.362231625526043
0.6276,0.2354,10.042,10.064345926089782
0.6276,0.2354,9.4928,9.516435612139663
0.9414,0.5492,9.4144,9.477277138503442
0.863,0.0,9.5713,9.610127610495088
0.9414,0.3138,9.3359,9.388489399791641
0.5492,0.1569,9.3359,9.353355925014295
0.7061,0.3923,9.4144,9.448989568202519
0.7845,0.4707,9.8066,9.849182823970727
0.863,0.3138,9.5713,9.615249509503121
0.863,0.5492,9.3359,9.391773977795676
0.9414,0.1569,9.2575,9.30656530735158
0.7061,0.3138,9.2575,9.289690732204168
0.7845,0.0785,9.4144,9.447355707286563
0.863,0.3138,8.8652,8.912632073635711
0.7845,0.2354,9.4928,9.528069334865275
0.6276,0.1569,9.9636,9.98457932664166
0.7061,0.3138,9.4144,9.446056055836214
0.3923,0.0,9.4144,9.422570066070085
0.7845,0.4707,9.5713,9.614924983066691
0.7061,0.3138,9.6497,9.680586642347661
0.7845,0.6276,9.3359,9.389800361030048
0.9414,0.1569,9.4144,9.462651791649105
0.6276,0.5492,9.2575,9.294988362015307
0.7061,0.3138,10.5912,10.619348618912555
0.863,0.2354,9.179,9.222484652196501
0.863,0.0,9.6497,9.688213410634594
0.9414,0.2354,9.7282,9.776478014090758
0.3923,0.7061,9.3359,9.370779333118458
0.3923,0.0,9.4144,9.422570066070085
0.7061,0.1569,9.5713,9.598592527553194
0.7061,0.0,9.4928,9.519024585008697
0.7845,0.3923,9.4928,9.53323614414329
0.4707,0.1569,9.4144,9.427465378350641
1.2553,0.1569,9.179,9.265766924545426
0.7061,0.3138,9.2575,9.289690732204168
0.7061,0.1569,9.6497,9.676771409411302
0.7845,0.3138,9.2575,9.295978535904652
0.7845,0.0,9.4928,9.525161000739043
0.7845,0.1569,9.1006,9.135698014930222
0.7061,0.1569,9.3359,9.363878663780303
0.9414,0.0785,9.3359,9.383572082101784
0.7845,0.3923,9.0221,9.064636117903465
0.7061,-0.1569,9.4144,9.442146057967967
0.6276,0.2354,9.3359,9.359931822935465
0.7061,0.3138,8.7868,8.820708695450723
0.863,0.3138,10.042,10.08389822638051
0.9414,0.0,9.4144,9.461350924683009
0.9414,0.0,9.7282,9.773643598985998
0.7845,0.0785,9.4144,9.447355707286563
0.9414,0.3923,8.7868,8.845789251954852
0.863,0.3138,9.2575,9.302932101762327
0.9414,0.3138,9.3359,9.388489399791641
0.863,0.2354,9.1006,9.144457475432866
0.9414,0.0,9.4144,9.461350924683009
1.1768,-0.2354,9.3359,9.412720128103247
0.7845,0.3138,9.4928,9.53032856359108
0.7845,0.0785,9.3359,9.369131833313054
0.7061,0.2354,9.4928,9.521934793412525
0.7845,0.7061,9.179,9.23948366847412
0.863,0.2354,9.5713,9.613010238733755
0.4707,0.2354,9.4928,9.507377319219009
0.7845,0.1569,9.179,9.21379937159476
0.7845,0.4707,9.4928,9.536784079552184
0.7845,0.1569,9.179,9.21379937159476
0.863,0.1569,9.4928,9.533238612874431
0.2354,0.0785,9.1006,9.103982412658759
0.6276,0.1569,9.3359,9.358286604929345
0.7845,0.3138,9.3359,9.374056725879145
0.7061,0.0,9.4928,9.519024585008697
0.863,0.1569,9.3359,9.377015272462769
0.5492,0.1569,10.1205,10.136604880333454
0.863,0.2354,9.3359,9.37865720505873
0.7061,0.4707,9.4144,9.45256912484643
0.6276,0.2354,9.5713,9.594742237809207
0.5492,0.4707,8.9437,8.972900802973362
0.4707,0.2354,10.1989,10.21246947902416
1.0199,0.3138,9.7282,9.786549018423194
0.6276,0.1569,9.1006,9.123563981800094
0.863,0.0785,9.4144,9.454197935837815
0.7061,0.1569,9.0221,9.051048736472476
0.9414,0.0,9.6497,9.695511541429878
1.3337,0.1569,9.6497,9.742693846673003
0.7061,0.3138,9.3359,9.3678213294234
0.6276,0.5492,9.4928,9.529362740498444
0.863,0.3138,8.8652,8.912632073635711
0.7061,0.3923,9.3359,9.370779333118458
0.863,0.3138,9.4928,9.537111264948104
0.6276,0.3923,9.4144,9.443447909000188
0.863,0.2354,9.2575,9.30061763594225
1.0983,-0.1569,9.4928,9.557412429104438
0.6276,0.0,8.9437,8.96569302675482
0.7845,0.2354,9.4928,9.528069334865275
0.7845,0.1569,9.4144,9.448332404186466
0.7845,0.2354,9.7282,9.762618944217786
0.5492,0.0,9.3359,9.352039855026282
0.7845,0.2354,9.179,9.215470384630402
0.7061,0.1569,9.5713,9.598592527553194
0.6276,0.3138,9.5713,9.596985771063746
0.863,0.0,9.5713,9.610127610495088
0.7061,0.2354,9.4928,9.521934793412525
0.6276,0.4707,8.7083,8.743565013196848
0.7061,0.3138,9.4144,9.446056055836214
0.7061,0.0785,9.0221,9.050029164041407
0.7845,0.1569,9.5713,9.604678107568208
0.7061,0.0785,8.8652,8.893621899991027
1.0983,0.2354,9.5713,9.636983954536815
0.863,0.1569,9.1006,9.142773483467694
0.7061,0.2354,9.5713,9.600196563612643
0.6276,0.1569,9.2575,9.280075733527179
0.4707,0.2354,10.1205,10.134174455770928
0.6276,1.0199,9.5713,9.645924603686264
0.5492,0.5492,9.4928,9.524520624157418
0.7845,0.2354,9.9636,9.997208528884451
0.7061,0.3138,9.2575,9.289690732204168
0.6276,0.0785,9.4928,9.513847583916826
0.6276,0.3138,9.6497,9.67517763609537
0.6276,0.0785,9.4928,9.513847583916826
0.863,0.2354,9.4928,9.534853643344507
0.863,0.5492,9.4144,9.469810821764076
0.7061,0.0785,9.179,9.20645319653557
0.4707,0.2354,9.3359,9.350721921862505
0.863,0.0785,9.6497,9.688531433607467
0.863,0.2354,9.3359,9.37865720505873
0.7845,0.2354,9.4144,9.449961945426026
0.7061,0.1569,9.3359,9.363878663780303
0.9414,0.1569,9.9636,10.009204590275893
1.1768,0.2354,9.4144,9.490584742785874
0.7845,0.0785,9.4928,9.525484467469358
0.7845,0.3138,9.3359,9.374056725879145
0.7845,0.3138,9.4928,9.53032856359108
1.0983,0.1569,9.7282,9.791259149874442
0.7845,0.2354,9.7282,9.762618944217786
0.9414,0.0785,9.7282,9.773958842250154
0.7061,0.3138,10.042,10.071683655179008
0.7061,0.7845,9.5713,9.629319869544267
1.3337,0.4707,9.4928,9.597581258838083
0.3138,0.5492,9.4144,9.435624962873419
0.6276,0.2354,9.5713,9.594742237809207
1.1768,1.2553,9.0221,9.184711467433258
0.2354,-0.1569,9.1006,9.104995943436768
0.7845,0.7845,9.2575,9.323743172674803
1.0983,0.3138,8.9437,9.016346434116205
0.0,0.0,9.5713,9.5713
0.9414,0.863,9.3359,9.422846266919567
1.6475,0.5492,9.4928,9.650343451401096
-0.3138,-0.4707,10.1989,10.214577335357543
1.0983,1.0983,9.9636,10.08394023881538
1.6475,0.2354,9.5713,9.71490880554213
-0.1569,-0.4707,9.7282,9.740844488030799
0.7061,1.0983,9.6497,9.737635759772491
1.5691,0.7061,9.5713,9.724733194797686
-0.3138,-0.2354,10.042,10.049659078794663
1.0199,1.0983,9.2575,9.378046979515512
1.8829,0.5492,9.2575,9.462993146991073
-0.4707,-0.3923,10.042,10.060677004058922
0.3923,1.0199,9.179,9.243816111325453
2.0398,0.1569,9.5713,9.787501486079071
0.0,-0.7845,9.6497,9.68153656916091
0.4707,1.2553,9.8851,9.975597154556713
1.8044,0.6276,9.5713,9.760098606571555
0.0,-0.9414,9.8066,9.851681964010004
0.0785,0.7845,9.4144,9.447355707286563
1.8829,0.863,9.179,9.409788648529785
0.1569,-0.7061,9.8066,9.83323946520169
0.0,0.4707,9.179,9.191060846822852
1.9613,1.2553,9.179,9.469768570561795
0.5492,-0.9414,9.6497,9.711053737365475
0.0,0.863,9.4144,9.453872030020293
1.9613,1.2553,10.042,10.308454771691052
0.2354,-1.1768,9.4144,9.490584742785874
-0.3923,0.1569,9.4928,9.50219810043971
2.1182,1.2553,9.1006,9.42780301501893
0.1569,-1.0199,9.7282,9.782775110366178
-0.2354,0.9414,9.3359,9.386196030874276
1.9613,1.1768,8.9437,9.231539720978294
0.7845,-0.9414,9.4928,9.571568630585062
0.0,0.7845,9.5713,9.603396479371245
2.3536,0.863,9.4144,9.742439597965184
0.3923,-1.0983,9.1006,9.175024934026066
0.0,0.9414,9.8851,9.92982557601089
2.1967,1.0983,9.3359,9.653537309711918
0.9414,-1.1768,9.8851,9.999314687017305
0.0,1.1768,9.5713,9.64337295400318
2.1967,1.0983,8.8652,9.199104566206431
0.0785,-0.7061,9.8851,9.910597432546636
0.0,0.5492,9.3359,9.352039855026282
2.5105,0.6276,9.5713,9.914952127973187
-0.3138,-0.9414,10.4343,10.48137972263194
0.0,0.9414,10.042,10.086029841320121
2.0398,1.4906,8.7868,9.142785496772852
0.5492,-1.1768,9.6497,9.73669291751568
-0.3923,0.2354,9.4928,9.503818405777753
2.1967,1.0983,9.0221,9.350403316969809
0.4707,-1.2553,9.6497,9.742384034208465
-0.5492,0.4707,9.2575,9.285714047934063
1.8044,1.2553,8.9437,9.209853806657302
0.5492,-1.4906,9.9636,10.089441707051982
-0.4707,0.0,9.3359,9.347758410442582
1.9613,1.2553,8.7868,9.090122662538718
0.863,-1.0983,9.8851,9.983297746736795
-0.5492,0.1569,9.4928,9.509967933174119
2.3536,1.1768,8.8652,9.247489510131926
0.5492,-1.2553,9.7282,9.824218746037772
-0.3138,0.0785,9.6497,9.655120029290158
2.1182,1.4122,8.9437,9.298970360744248
0.3138,-1.2553,10.042,10.125019137265864
0.3138,0.6276,9.179,9.205780423190637
2.1182,1.4906,8.9437,9.311199132764802
0.3138,-1.4122,10.042,10.145666231450747
0.0,0.863,9.9636,10.00090465707978
2.2751,2.1182,8.7868,9.320445562847304
0.1569,-1.1768,9.5713,9.644649269932009
-0.3923,0.2354,9.4928,9.503818405777753
2.1967,1.3337,8.6299,9.004411173974676
0.4707,-1.2553,9.6497,9.742384034208465
-0.3138,0.5492,9.3359,9.3573030243762
2.5105,1.5691,8.9437,9.42095827132251
0.7845,-1.4906,9.7282,9.872953147361734
-0.5492,0.3138,9.5713,9.592177790783488
1.8044,1.8044,9.0221,9.376033656616213
0.7061,-1.0983,9.6497,9.737635759772491
-0.7061,-0.5492,9.4928,9.534854466115359
1.8044,2.1182,8.6299,9.06740341056909
1.6475,-0.6276,9.5713,9.732313275886675
-1.0199,0.0,10.3558,10.405901674050165
1.4122,1.9613,9.179,9.491841103284441
1.2553,-0.7061,10.5912,10.688679653727116
-0.863,-0.5492,10.042,10.093966199666017
1.8044,1.8044,8.7083,9.074481120703265
1.8829,-0.4707,9.4928,9.689175544905769
-1.1768,-0.3138,10.5127,10.583014219493425
2.2751,2.1182,8.2376,8.804595675554898
1.726,-0.5492,9.2575,9.433027238909045
-0.7061,-0.4707,9.6497,9.686942024705216
1.5691,2.1182,9.179,9.550020264376407
1.2553,-0.7061,10.1989,10.300093034045856
-1.0199,-0.7845,10.042,10.124099972837092
1.3337,1.726,9.1006,9.358351994341739
1.8044,-0.1569,9.2575,9.433015595237825
-1.0199,-0.6276,10.1205,10.191103866608367
2.0398,2.1182,8.5514,9.042897613044172
1.726,-0.3138,10.6696,10.812858576713191
-0.9414,-0.3923,10.1989,10.24976558073403
1.4906,2.1967,9.1006,9.479889219289433
1.5691,-0.3923,9.1006,9.243208017782571
-0.7061,-0.3923,9.6497,9.683449106077854
1.5691,1.9613,8.8652,9.214149094734685
1.4906,-0.863,9.179,9.339202233595758
-1.0983,-0.5492,10.3558,10.428349685832366
1.0983,1.8044,8.9437,9.18977104937876
1.8044,-0.3923,9.2575,9.439865724680622
-1.0983,-0.7845,10.4343,10.521231849455653
1.5691,1.9613,8.7083,9.063291973118817
1.3337,0.0,9.4928,9.586031896984279
-1.0199,-1.0199,9.7282,9.83454458833758
0.7061,1.726,8.8652,9.05921764006142
2.0398,0.0,8.7083,8.944007654849138
-0.9414,-1.2553,10.5127,10.629152051786633
1.4122,1.8829,9.1006,9.400028808998407
2.1967,0.6276,9.2575,9.535233552462152
-0.1569,-1.3337,9.8851,9.975899724335644
0.4707,1.4906,8.9437,9.079274009523008
2.5105,1.0199,9.3359,9.72120543296972
0.2354,-1.4906,9.8066,9.922031298076014
-0.3923,1.1768,9.7282,9.806968582084883
2.3536,1.2553,8.7868,9.182759132744362
0.0785,-1.8044,9.7282,9.894437672247978
-0.3138,0.3138,9.5713,9.581582571266608
2.5105,1.4122,9.4928,9.920190065215486
0.7061,-1.4122,9.8066,9.932889288117531
-0.2354,1.0199,9.4928,9.550333031365975
2.2751,1.8044,8.7083,9.17967473606772
